wavesensor;2016;6;WMO41002;20160601T0000;20160630T2300;31.86N;74.83W
wavesensor;2016;11;WMO46099;20161123T0000;20161130T2350;46.99N;124.57W
wavesensor;2016;11;WMO46100;20161123T0000;20161130T2350;46.85N;124.97W
wavesensor;2016;11;WMO51210;20161101T0000;20161130T2330;21.48N;157.76W
wavesensor;2016;10;WMO45028;20161001T0000;20161025T1840;46.81N;91.84W
wavesensor;2016;9;WMO45173;20160901T0000;20160915T1640;46.57N;86.57W
wavesensor;2017;1;WMO41116;20170110T0330;20170131T2330;28.52N;80.19W
wavesensor;2015;11;WMO46252;20151101T0005;20151130T2335;33.95N;119.26W
wavesensor;2015;10;WMO45166;20151001T0015;20151031T2345;45.03N;73.13W
wavesensor;2015;10;WMO48114;20151013T2325;20151021T1700;65.01N;169.45W
wavesensor;2015;9;WMO45016;20150901T0000;20150914T0200;41.78N;87.57W
wavesensor;2015;8;WMO48213;20150801T0000;20150809T2345;71.50N;164.13W
wavesensor;2015;8;WMO48216;20150801T0000;20150810T2345;71.76N;167.95W
wavesensor;2015;7;WMO44094;20150701T0003;20150718T2033;40.58N;73.11W
wavesensor;2015;7;WMO48214;20150720T1636;20150731T2354;70.87N;165.25W
wavesensor;2015;5;WMO46044;20150501T0050;20150518T1550;36.70N;122.38W
wavesensor;2015;4;WMO51100;20150426T1700;20150426T1700;23.56N;153.90W
wavesensor;2015;2;WMO44040;20150228T0449;20150228T0449;40.96N;73.58W
wavesensor;2015;1;WMO41036;20150101T0000;20150107T2100;34.21N;76.95W
wavesensor;2011;7;WMO41012;20110731T2350;20110731T2350;30.04N;80.53W
wavesensor;2011;7;WMO41035;20110731T2350;20110731T2350;34.48N;77.28W
wavesensor;2011;7;WMO46077;20110731T2350;20110731T2350;57.89N;154.29W
wavesensor;2011;7;WMO42065;20110731T2350;20110731T2350;14.93N;75.06W
wavesensor;2011;12;WMO46105;20111229T1600;20111231T2300;59.05N;152.22W
wavesensor;2011;12;WMO46241;20111201T0011;20111231T2341;33.00N;117.29W
wavesensor;2011;12;WMO46247;20111201T0021;20111231T2351;37.75N;122.83W
wavesensor;2011;12;WMO46249;20111201T0017;20111231T2337;33.82N;119.71W
wavesensor;2011;12;WMO44172;20111201T0001;20111231T2331;44.50N;63.41W
wavesensor;2011;12;WMO46212;20111201T0012;20111231T2342;40.75N;124.31W
wavesensor;2011;12;WMO46238;20111201T0020;20111231T2350;33.40N;119.47W
wavesensor;2011;10;WMO46138;20111001T0024;20111004T0924;52.44N;129.79W
wavesensor;2011;9;WMO46250;20110901T0028;20110913T1758;34.03N;119.09W
wavesensor;2011;9;WMO45017;20110902T2000;20110905T0200;41.90N;87.62W
wavesensor;2011;9;WMO45019;20110901T0000;20110909T0100;41.98N;87.65W
wavesensor;2011;5;WMO44235;20110501T0024;20110513T1954;47.26N;57.34W
wavesensor;2011;4;WMO41141;20110401T0021;20110413T1221;17.68N;64.64W
wavesensor;2011;2;WMO46245;20110201T0006;20110209T1436;34.25N;119.31W
wavesensor;2014;3;WMO46126;20140301T0000;20140331T2354;53.95N;166.60W
wavesensor;2014;3;WMO41109;20140318T1742;20140331T2342;34.48N;77.30W
wavesensor;2014;10;WMO44092;20141001T0017;20141006T1717;42.94N;70.63W
wavesensor;2014;10;WMO45164;20141001T0055;20141015T0955;41.73N;81.70W
wavesensor;2013;11;WMO45014;20131101T0000;20131107T2300;44.79N;87.76W
wavesensor;2013;10;WMO48211;20131001T0000;20131005T1615;70.37N;146.04W
wavesensor;2013;10;WMO41061;20131001T0050;20131007T0950;24.58N;38.00W
wavesensor;2013;8;WMO45013;20130801T0000;20130827T1600;43.10N;87.85W
wavesensor;2013;4;WMO46139;20130401T0012;20130428T2212;48.84N;126.00W
wavesensor;2013;1;WMO44021;20130101T0004;20130109T1604;43.76N;69.99W
wavesensor;1989;8;WMO32302;19890801T0000;19890831T2300;18.00S;85.10W
wavesensor;1989;8;WMO41006;19890801T0000;19890831T2300;29.30N;77.40W
wavesensor;1989;8;WMO41011;19890801T0000;19890831T2300;28.20N;80.10W
wavesensor;1989;8;WMO42007;19890801T0000;19890831T2300;30.09N;88.77W
wavesensor;1989;8;WMO42015;19890801T0000;19890831T2300;30.10N;88.20W
wavesensor;1989;8;WMO42016;19890801T0000;19890831T2300;30.20N;88.10W
wavesensor;1989;8;WMO42017;19890801T0000;19890831T2300;27.90N;90.90W
wavesensor;1989;8;WMO46003;19890801T0000;19890831T2300;51.83N;155.85W
wavesensor;1989;8;WMO46010;19890801T0000;19890831T2300;46.20N;124.20W
wavesensor;1989;8;WMO46023;19890801T0000;19890831T2300;34.71N;120.97W
wavesensor;1989;8;WMO46030;19890801T0000;19890831T2300;40.42N;124.53W
wavesensor;1989;8;WMO46040;19890801T0000;19890831T2300;44.80N;124.30W
wavesensor;1989;12;WMO44004;19891201T0000;19891231T2300;38.47N;70.56W
wavesensor;1989;3;WMO44012;19890301T0000;19890302T2100;38.80N;74.60W
wavesensor;1984;7;WMO46024;19840701T0000;19840731T2300;33.00N;119.20W
wavesensor;1984;7;WMO44010;19840701T0000;19840731T2300;36.90N;75.70W
wavesensor;1986;4;WMO51005;19860401T0000;19860430T2300;20.40N;156.10W
wavesensor;1986;4;WMO32301;19860401T0000;19860430T2300;9.90S;105.20W
wavesensor;1986;4;WMO41007;19860401T0000;19860401T1600;34.20N;76.50W
wavesensor;1986;8;WMO46037;19860809T1800;19860831T2300;48.30N;133.80W
wavesensor;1997;12;WMO46045;19971201T0000;19971231T2300;33.84N;118.45W
wavesensor;1997;12;WMO46062;19971201T0000;19971231T2300;35.10N;121.01W
wavesensor;1997;12;WMO51028;19971201T0000;19971231T2300;0.02N;153.87W
wavesensor;1997;11;WMO45011;19971106T0000;19971123T2300;43.02N;86.27W
wavesensor;1997;4;WMO44028;19970401T0000;19970420T2300;41.40N;71.08W
wavesensor;1992;1;WMO42025;19920101T0100;19920131T2300;24.90N;80.40W
wavesensor;1992;1;WMO46048;19920101T0000;19920131T2300;32.90N;117.90W
wavesensor;1992;12;WMO41016;19921201T0000;19921231T2300;24.60N;76.50W
wavesensor;1992;12;WMO46051;19921201T0100;19921231T2300;34.48N;120.69W
wavesensor;1980;9;WMO41003;19800901T0000;19800930T2300;30.40N;80.10W
wavesensor;1980;9;WMO41005;19800901T0000;19800925T1300;31.70N;79.70W
wavesensor;1980;3;WMO42006;19800301T0000;19800323T1500;26.50N;96.00W
wavesensor;2001;12;WMO46063;20011201T0000;20011231T2300;34.27N;120.66W
wavesensor;2001;12;WMO46079;20011201T0000;20011218T1600;59.05N;152.23W
wavesensor;2001;10;WMO48011;20011001T0000;20011006T1600;67.52N;164.50W
wavesensor;2001;5;WMO42054;20010501T0000;20010514T0400;26.00N;87.73W
wavesensor;2001;2;WMO42041;20010201T0000;20010228T2300;27.50N;90.46W
wavesensor;1981;2;WMO44006;19810201T0000;19810228T2100;36.30N;75.40W
wavesensor;1996;12;WMO41022;19961201T0000;19961208T2300;31.89N;80.86W
wavesensor;1996;11;WMO41021;19961101T0000;19961116T2300;31.92N;80.85W
wavesensor;1996;11;WMO51026;19961101T0000;19961123T2300;21.35N;156.93W
wavesensor;1996;9;WMO41023;19960901T0000;19960911T2300;31.92N;80.93W
wavesensor;1996;2;WMO41018;19960201T0000;19960214T2300;15.00N;75.00W
wavesensor;1975;12;WMO44001;19751201T0000;19751231T2300;38.70N;73.60W
wavesensor;1988;1;WMO46039;19880101T0000;19880131T2300;48.20N;123.40W
wavesensor;1991;2;WMO44015;19910201T0000;19910228T2300;37.50N;73.40W
wavesensor;1991;2;WMO44023;19910201T0000;19910228T2300;37.50N;74.40W
wavesensor;1991;10;WMO41017;19911001T0000;19911023T2100;35.40N;75.10W
wavesensor;1991;10;WMO44026;19911001T0000;19911023T0000;36.00N;73.50W
wavesensor;1977;12;WMO46008;19771201T0000;19771231T2100;57.10N;151.70W
wavesensor;1977;9;WMO46007;19770927T0600;19770930T1200;59.20N;152.70W
wavesensor;2000;11;WMO42042;20001101T0100;20001109T1500;29.88N;88.32W
wavesensor;1995;4;WMO51027;19950401T0000;19950430T2300;20.40N;157.10W
wavesensor;1995;4;WMO42037;19950401T0000;19950430T2300;24.50N;81.40W
wavesensor;1995;4;WMO45010;19950419T1800;19950430T2300;43.00N;87.80W
wavesensor;1995;3;WMO44019;19950301T0000;19950331T2300;36.40N;75.20W
wavesensor;1987;11;WMO46043;19871101T0000;19871130T2300;46.90N;124.20W
wavesensor;1987;2;WMO46038;19870201T0000;19870207T0300;41.90N;124.40W
wavesensor;2006;3;WMO42038;20060301T0000;20060331T2300;27.42N;92.56W
wavesensor;2006;3;WMO44031;20060301T0000;20060331T2300;43.57N;70.06W
wavesensor;2006;3;WMO44035;20060301T0000;20060331T2300;44.89N;67.02W
wavesensor;2006;3;WMO44038;20060301T0000;20060331T2300;43.63N;66.55W
wavesensor;2006;3;WMO46230;20060325T0200;20060331T2300;33.62N;118.01W
wavesensor;2006;5;WMO41029;20060510T1600;20060531T2200;32.81N;79.63W
wavesensor;2006;5;WMO41030;20060510T2100;20060531T2300;32.52N;79.34W
wavesensor;2006;12;WMO44052;20061224T0000;20061231T2200;37.24N;76.40W
wavesensor;2006;12;WMO44053;20061224T0200;20061231T2200;37.24N;76.50W
wavesensor;1999;11;WMO42053;19991101T0000;19991119T2300;29.55N;88.50W
wavesensor;2005;10;WMO46226;20051001T0000;20051004T1300;32.85N;117.35W
wavesensor;2005;8;WMO46227;20050801T0000;20050826T0400;32.63N;117.44W
wavesensor;2005;8;WMO46228;20050801T0000;20050829T1200;34.32N;119.42W
wavesensor;2005;8;WMO31201;20050802T1900;20050819T1500;27.70S;48.13W
wavesensor;1990;3;WMO42018;19900301T0000;19900322T0000;30.00N;88.20W
wavesensor;2004;10;WMO46220;20041001T0000;20041005T1600;33.90N;118.46W
wavesensor;2010;11;WMO44070;20101101T0000;20101109T0000;41.39N;71.00W
wavesensor;2010;11;WMO51200;20101101T0013;20101108T1613;21.10N;158.30W
wavesensor;2010;11;WMO23020;20101101T0050;20101130T2350;22.16N;38.50E
wavesensor;2010;11;WMO41140;20101101T0022;20101102T1152;17.77N;64.72W
wavesensor;2010;7;WMO46107;20100701T0000;20100704T2200;59.92N;147.99W
wavesensor;2010;6;WMO42370;20100614T1800;20100630T2340;27.32N;90.54W
wavesensor;2010;6;WMO42376;20100614T1800;20100630T2340;29.11N;87.94W
wavesensor;2010;5;WMO42374;20100510T1420;20100531T2340;28.87N;88.06W
wavesensor;2010;2;WMO46106;20100201T0000;20100225T0400;59.76N;152.09W
wavesensor;2010;1;WMO46235;20100101T0015;20100114T1215;32.57N;117.17W
wavesensor;2010;1;WMO32487;20100101T1025;20100108T2025;3.52N;77.74W
wavesensor;2010;1;WMO41193;20100101T0030;20100108T2230;12.35N;72.22W
wavesensor;2007;5;WMO44054;20070501T0000;20070531T2300;38.88N;75.18W
wavesensor;2007;5;WMO46234;20070515T2000;20070531T2300;34.10N;119.17W
wavesensor;2007;11;WMO42080;20071130T1700;20071130T2300;24.39N;81.95W
wavesensor;2007;11;WMO44055;20071111T1400;20071130T2300;39.12N;75.26W
wavesensor;1993;7;WMO41015;19930701T0000;19930724T1700;35.40N;75.30W
wavesensor;2009;10;WMO32488;20091001T0010;20091016T0210;6.26N;77.51W
wavesensor;2009;4;WMO41194;20090420T1310;20090420T1610;11.16N;74.68W
wavesensor;1983;12;WMO45009;19831201T0000;19831213T1400;41.60N;82.00W
barometer;2016;11;WMO41024;20161101T0008;20161130T2308;33.83N;78.48W
barometer;2016;11;WMO41033;20161105T2008;20161130T2308;32.27N;80.40W
barometer;2016;11;WMO41037;20161101T0008;20161130T2308;33.99N;77.36W
barometer;2016;11;WMO41038;20161101T0008;20161130T2308;34.14N;77.72W
barometer;2016;11;WMO41064;20161118T1608;20161130T2308;34.21N;76.95W
barometer;2016;11;WMO42043;20161101T0200;20161130T2330;28.98N;94.90W
barometer;2016;11;WMO42045;20161101T1730;20161130T2330;26.22N;96.50W
barometer;2016;11;WMO42046;20161102T2300;20161110T0430;27.89N;94.04W
barometer;2016;11;WMO42047;20161101T0000;20161130T2330;27.90N;93.60W
barometer;2016;11;WMO42088;20161101T0000;20161130T2350;11.30N;60.52W
barometer;2016;11;WMO42089;20161101T0000;20161118T0950;19.70N;80.06W
barometer;2016;11;WMO42090;20161101T0000;20161130T2350;18.43N;69.58W
barometer;2016;11;WMO42361;20161101T0030;20161130T2330;27.55N;92.49W
barometer;2016;11;WMO42362;20161101T0030;20161130T2330;27.80N;90.65W
barometer;2016;11;WMO42364;20161101T0030;20161130T2330;29.06N;88.09W
barometer;2016;11;WMO42390;20161101T0230;20161130T1930;26.13N;94.90W
barometer;2016;11;WMO44057;20161101T0000;20161128T1540;39.54N;76.07W
barometer;2016;11;WMO44061;20161101T0000;20161130T2350;38.79N;77.04W
barometer;2016;11;WMO46092;20161101T0004;20161130T2304;36.75N;122.03W
barometer;2016;11;WMO46097;20161122T2200;20161130T2230;44.64N;124.30W
barometer;2016;11;WMO46118;20161101T0030;20161130T2335;48.72N;122.58W
barometer;2016;11;WMO46120;20161101T0005;20161130T2350;47.76N;122.40W
barometer;2016;11;WMO46121;20161101T0001;20161130T2350;47.28N;122.73W
barometer;2016;11;WMO46125;20161101T0001;20161130T2351;47.91N;122.63W
barometer;2016;10;WMO41057;20161001T0000;20161008T1900;19.83N;70.73W
barometer;2016;10;WMO45027;20161001T0000;20161025T1340;46.86N;91.93W
barometer;2016;10;WMO46127;20161017T2140;20161019T0540;46.22N;124.06W
barometer;2016;9;WMO42044;20160901T1530;20160918T1330;26.19N;97.05W
barometer;2016;8;WMO42087;20160801T0000;20160806T0250;11.19N;60.85W
barometer;2016;6;WMO42363;20160601T0030;20160618T0530;28.16N;89.22W
barometer;2016;5;WMO44059;20160501T0000;20160515T1450;36.85N;76.30W
barometer;2016;1;WMO46021;20160101T0007;20160111T1757;57.70N;160.00W
barometer;2015;11;WMO46020;20151101T0012;20151130T2351;55.88N;168.00W
barometer;2015;10;WMO48012;20151001T0000;20151017T0030;70.03N;166.07W
barometer;2015;7;WMO42022;20150701T1500;20150731T2330;27.50N;83.72W
barometer;2015;1;WMO44068;20150101T0000;20150115T1910;37.31N;77.19W
barometer;2011;12;WMO44022;20111225T1515;20111230T1715;40.88N;73.73W
barometer;2011;12;WMO42013;20111212T1720;20111231T2340;27.17N;82.93W
barometer;2011;12;WMO44067;20111201T0000;20111231T2300;38.37N;77.00W
barometer;2011;12;WMO46109;20111201T0057;20111231T2357;48.12N;123.39W
barometer;2011;12;WMO44060;20111225T1515;20111230T1715;41.26N;72.07W
barometer;2011;12;WMO46110;20111206T1358;20111231T1442;48.12N;123.03W
barometer;2011;12;WMO46111;20111201T0000;20111231T2300;48.13N;122.75W
barometer;2011;12;WMO46112;20111201T0000;20111226T1620;48.10N;122.73W
barometer;2011;11;WMO42021;20111101T0100;20111127T1240;28.31N;83.31W
barometer;2011;11;WMO46091;20111107T1915;20111109T1515;36.83N;121.90W
barometer;2011;11;WMO46094;20111101T0000;20111130T2350;44.63N;124.30W
barometer;2011;9;WMO46093;20110925T1616;20110929T1516;36.69N;122.41W
barometer;2011;8;WMO46113;20110808T1600;20110811T0831;47.73N;122.65W
barometer;2014;4;WMO41063;20140401T0100;20140430T2300;34.80N;75.94W
barometer;2014;7;WMO41062;20140701T0100;20140725T2000;35.78N;75.09W
barometer;2013;10;WMO48212;20131001T0000;20131004T0045;70.87N;150.28W
barometer;1989;12;WMO91251;19891201T0000;19891231T2300;11.43N;162.35E
barometer;1989;12;WMO91365;19891201T0000;19891231T2300;8.93N;165.75E
barometer;1984;12;WMO46032;19841201T0000;19841231T2100;54.20N;165.80W
barometer;1984;12;WMO46034;19841201T0100;19841231T2200;55.10N;163.10W
barometer;1984;12;WMO46017;19841201T0000;19841231T2100;60.30N;172.30W
barometer;1984;12;WMO46018;19841201T0000;19841231T2100;60.30N;177.00W
barometer;1984;11;WMO46031;19841101T0000;19841130T2100;55.50N;161.70W
barometer;1984;11;WMO46033;19841101T0000;19841130T2200;55.80N;159.80W
barometer;1984;11;WMO46016;19841101T0000;19841130T2100;63.30N;170.30W
barometer;1984;8;WMO42011;19840801T0000;19840823T1400;29.60N;93.50W
barometer;1984;7;WMO42008;19840701T0000;19840729T0000;28.70N;95.30W
barometer;1992;12;WMO91222;19921201T0000;19921231T2200;18.13N;145.77E
barometer;1992;12;WMO91328;19921201T0000;19921231T2300;8.60N;149.67E
barometer;1992;12;WMO91343;19921201T0000;19921231T2200;7.63N;155.16E
barometer;1992;12;WMO91352;19921201T0000;19921231T2200;6.21N;160.70E
barometer;1992;12;WMO91355;19921201T0000;19921231T2200;5.36N;162.96E
barometer;1992;12;WMO91377;19921201T0100;19921231T2300;6.10N;172.10E
barometer;1980;5;WMO42005;19800501T0000;19800513T1500;30.00N;85.90W
barometer;1997;12;WMO91204;19971201T0000;19971231T2300;9.90N;139.70E
barometer;1997;12;WMO91374;19971201T0000;19971231T2300;8.70N;171.20E
barometer;1997;12;WMO91411;19971201T0000;19971231T2300;8.30N;137.50E
barometer;1997;12;WMO91442;19971201T0000;19971231T2300;4.60N;168.70E
barometer;1981;12;WMO42010;19811201T0000;19811231T2300;29.70N;93.40W
barometer;1981;12;WMO46019;19811201T0000;19811231T2100;57.20N;170.30W
barometer;1977;12;WMO46009;19771201T0000;19771231T2100;60.20N;146.80W
barometer;1978;12;WMO42004;19781223T0000;19781231T2100;27.50N;85.50W
barometer;2004;12;WMO42023;20041201T0000;20041231T2200;26.05N;83.07W
barometer;2004;11;WMO42014;20041118T2200;20041118T2200;25.25N;82.21W
barometer;1996;8;WMO91338;19960801T0000;19960831T2300;5.28N;153.65E
barometer;2005;12;WMO41027;20051201T0100;20051231T2100;33.30N;78.14W
barometer;2005;11;WMO44044;20051101T0000;20051128T1700;38.39N;76.53W
anemometer;2016;11;WMO44069;20161101T0000;20161130T2330;40.72N;73.09W
anemometer;2016;10;WMO46096;20161010T1540;20161011T2140;46.17N;124.13W
anemometer;2016;7;WMO42394;20160701T0030;20160731T2330;28.16N;89.24W
anemometer;2016;5;WMO46119;20160501T0030;20160530T2117;47.97N;124.95W
anemometer;2007;6;WMO46233;20070601T1700;20070630T2300;32.94N;117.32W
ocean_temperature_sensor;2016;11;WMO46124;20161122T1903;20161122T1903;47.42N;123.11W
ocean_temperature_sensor;2016;5;WMO46122;20160529T0100;20160530T1700;47.80N;122.80W
